priority	station	route_id	route_name	coverage_level	coverage_description	source_url	route_connections_in_app	lat	lon	v13_in_app_mode	v13_dynamic_source
P2	西大井	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/nishioi-yokosuka-shonanshinjukuline-sotetsudirecthome-info/	2	35.6016	139.7216	static_detail	
P2	西横浜	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E8%A5%BF%E6%A8%AA%E6%B5%9C	2	35.4531	139.6076	external_link	
P2	西横浜	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E8%A5%BF%E6%A8%AA%E6%B5%9C	2	35.4531	139.6076	external_link	
P2	西荻窪	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E8%A5%BF%E8%8D%BB%E7%AA%AA	2	35.7038	139.5996	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P2	西荻窪	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E8%A5%BF%E8%8D%BB%E7%AA%AA	2	35.7038	139.5996	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P2	西谷	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E8%A5%BF%E8%B0%B7	2	35.4781	139.5658	external_link	
P2	西谷	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E8%A5%BF%E8%B0%B7	2	35.4781	139.5658	external_link	
P2	要町	metro_f	東京メトロ 副都心線｜和光市〜渋谷	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/f-metrofukutoshinhome-info/#:~:text=%E8%A6%81%E7%94%BA	2	35.7332	139.6988	external_link	
P2	要町	metro_y	東京メトロ 有楽町線｜和光市〜新木場	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/#:~:text=%E8%A6%81%E7%94%BA	2	35.7332	139.6988	online_car	https://wadattsu261.com/content/y-metroyurakuchohome-all-info/
P2	赤坂見附	metro_m	東京メトロ 丸ノ内線｜池袋〜荻窪	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/m-metromarunouchihome-all-info/#:~:text=%E8%B5%A4%E5%9D%82%E8%A6%8B%E9%99%84	2	35.677	139.737	online_car	https://wadattsu261.com/content/m-metromarunouchihome-all-info/
P2	赤坂見附	metro_g	東京メトロ 銀座線｜浅草〜渋谷	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/g-metroginzahome-all-info/	2	35.677	139.737	static_car	
P2	辻堂	tokaido	JR 東海道線｜東京〜熱海	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/tsujido-tokaidohome-info/	2	35.337	139.447	online_car	https://wadattsu261.com/content/jt-tokaidohome-all-info/
P2	辻堂	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E8%BE%BB%E5%A0%82	2	35.337	139.447	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	追浜	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.3163	139.6246	external_link	
P2	追浜	keikyu	京急 本線｜泉岳寺〜浦賀	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.3163	139.6246	external_link	
P2	逗子	yokosuka	JR 横須賀線｜東京〜久里浜	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/zushi-yokosukahome-info/	2	35.2975	139.5785	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P2	逗子	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%80%97%E5%AD%90	2	35.2975	139.5785	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	逸見	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.279	139.6506	external_link	
P2	逸見	keikyu	京急 本線｜泉岳寺〜浦賀	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.279	139.6506	external_link	
P2	野木	utsunomiya	JR 宇都宮線｜東京〜宇都宮	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/#:~:text=%E9%87%8E%E6%9C%A8	2	36.2299	139.7407	online_car	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/
P2	野木	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%87%8E%E6%9C%A8	2	36.2299	139.7407	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	鎌倉	yokosuka	JR 横須賀線｜東京〜久里浜	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/kamakura-yokosukahome-info/	2	35.319	139.5504	online_car	https://wadattsu261.com/content/jo-yokosuka-soburapidhome-all-info/
P2	鎌倉	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%8E%8C%E5%80%89	2	35.319	139.5504	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	長津田	yokohama	JR 横浜線・根岸線直通｜八王子〜大船	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jh-yokohama-negishiall-info/#:~:text=%E9%95%B7%E6%B4%A5%E7%94%B0	2	35.5317	139.4949	online_car	https://wadattsu261.com/content/jh-yokohama-negishiall-info/
P2	長津田	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E9%95%B7%E6%B4%A5%E7%94%B0	2	35.5317	139.4949	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P2	間々田	utsunomiya	JR 宇都宮線｜東京〜宇都宮	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/#:~:text=%E9%96%93%E3%80%85%E7%94%B0	2	36.2574	139.7613	online_car	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/
P2	間々田	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%96%93%E3%80%85%E7%94%B0	2	36.2574	139.7613	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	阿佐ケ谷	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E9%98%BF%E4%BD%90%E3%82%B1%E8%B0%B7	2	35.7049	139.6359	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P2	阿佐ケ谷	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E9%98%BF%E4%BD%90%E3%82%B1%E8%B0%B7	2	35.7049	139.6359	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P2	雀宮	utsunomiya	JR 宇都宮線｜東京〜宇都宮	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/#:~:text=%E9%9B%80%E5%AE%AE	2	36.4938	139.8728	online_car	https://wadattsu261.com/content/ju-utsunomiyahome-all-info/
P2	雀宮	shonan_u	JR 湘南新宿ライン｜宇都宮〜逗子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%9B%80%E5%AE%AE	2	36.4938	139.8728	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	青山一丁目	metro_z	東京メトロ 半蔵門線｜渋谷〜押上	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/#:~:text=%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE	2	35.6728	139.7242	online_car	https://wadattsu261.com/content/z-metrohanzomonhome-all-info/
P2	青山一丁目	metro_g	東京メトロ 銀座線｜浅草〜渋谷	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/g-metroginzahome-all-info/	2	35.6728	139.7242	static_car	
P2	青物横丁	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.6096	139.7429	external_link	
P2	青物横丁	keikyu	京急 本線｜泉岳寺〜浦賀	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.6096	139.7429	external_link	
P2	馬車道	mm	みなとみらい線｜横浜〜元町・中華街	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/ty-tokyutoyokohome-info/#:~:text=%E9%A6%AC%E8%BB%8A%E9%81%93	2	35.45	139.6361	external_link	
P2	馬車道	toyoko	東急東横線・みなとみらい線｜渋谷〜元町・中華街	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/ty-tokyutoyokohome-info/#:~:text=%E9%A6%AC%E8%BB%8A%E9%81%93	2	35.45	139.6361	external_link	
P2	駒込	yamanote	JR 山手線｜環状運転	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/#:~:text=%E9%A7%92%E8%BE%BC	2	35.7365	139.7469	online_car	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/
P2	駒込	metro_n	東京メトロ 南北線｜目黒〜赤羽岩淵	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/n-metronambokuhome-all-info/#:~:text=%E9%A7%92%E8%BE%BC	2	35.7365	139.7469	online_car	https://wadattsu261.com/content/n-metronambokuhome-all-info/
P2	高円寺	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E9%AB%98%E5%86%86%E5%AF%BA	2	35.7053	139.6497	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P2	高円寺	chuo	JR 中央線快速｜東京〜高尾	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jc-chuorapidhome-all-info/#:~:text=%E9%AB%98%E5%86%86%E5%AF%BA	2	35.7053	139.6497	online_car	https://wadattsu261.com/content/jc-chuorapidhome-all-info/
P2	高崎	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%AB%98%E5%B4%8E	2	36.3222	139.0124	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	高崎	takasaki	JR 高崎線｜東京〜高崎	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ju-takasakihome-all-info/#:~:text=%E9%AB%98%E5%B4%8E	2	36.3222	139.0124	online_car	https://wadattsu261.com/content/ju-takasakihome-all-info/
P2	高輪ゲートウェイ	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/takanawagateway-yamanote-keihinhome-info/	2	35.6357	139.7407	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P2	高輪ゲートウェイ	yamanote	JR 山手線｜環状運転	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/	2	35.6357	139.7407	static_car	
P2	鮫洲	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.6055	139.7424	external_link	
P2	鮫洲	keikyu	京急 本線｜泉岳寺〜浦賀	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	2	35.6055	139.7424	external_link	
P2	鴨宮	tokaido	JR 東海道線｜東京〜熱海	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/kamonomiya-tokaidohome-info/	2	35.2757	139.1802	online_car	https://wadattsu261.com/content/jt-tokaidohome-all-info/
P2	鴨宮	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%B4%A8%E5%AE%AE	2	35.2757	139.1802	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	鴻巣	shonan_t	JR 湘南新宿ライン｜高崎〜小田原	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/#:~:text=%E9%B4%BB%E5%B7%A3	2	36.0593	139.5093	online_car	https://wadattsu261.com/content/js-shonanshinjukuline-all-info/
P2	鴻巣	takasaki	JR 高崎線｜東京〜高崎	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ju-takasakihome-all-info/#:~:text=%E9%B4%BB%E5%B7%A3	2	36.0593	139.5093	online_car	https://wadattsu261.com/content/ju-takasakihome-all-info/
P2	鶯谷	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/uguisudani-yamanote-keihinhome-info/	2	35.7215	139.778	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P2	鶯谷	yamanote	JR 山手線｜環状運転	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/#:~:text=%E9%B6%AF%E8%B0%B7	2	35.7215	139.778	online_car	https://wadattsu261.com/content/jy-yamanotehome-soto-uchimawari-info/
P2	鶴ケ峰	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E9%B6%B4%E3%82%B1%E5%B3%B0	2	35.475	139.5493	external_link	
P2	鶴ケ峰	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E9%B6%B4%E3%82%B1%E5%B3%B0	2	35.475	139.5493	external_link	
P3	YRP野比	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.2125	139.6844	external_link	
P3	いずみ中央	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E3%81%84%E3%81%9A%E3%81%BF%E4%B8%AD%E5%A4%AE	1	35.4159	139.4875	external_link	
P3	いずみ野	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E3%81%84%E3%81%9A%E3%81%BF%E9%87%8E	1	35.4294	139.4945	external_link	
P3	かしわ台	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E3%81%8B%E3%81%97%E3%82%8F%E5%8F%B0	1	35.4662	139.415	external_link	
P3	さがみ野	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E3%81%95%E3%81%8C%E3%81%BF%E9%87%8E	1	35.4716	139.4286	external_link	
P3	すずかけ台	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E3%81%99%E3%81%9A%E3%81%8B%E3%81%91%E5%8F%B0	1	35.5168	139.4815	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	たまプラーザ	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E3%81%9F%E3%81%BE%E3%83%97%E3%83%A9%E3%83%BC%E3%82%B6	1	35.5774	139.5586	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	つきのわ	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E3%81%A4%E3%81%8D%E3%81%AE%E3%82%8F	1	36.0431	139.3451	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	つきみ野	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E3%81%A4%E3%81%8D%E3%81%BF%E9%87%8E	1	35.5104	139.458	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	つくし野	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E3%81%A4%E3%81%8F%E3%81%97%E9%87%8E	1	35.5275	139.4854	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	つつじヶ丘	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E3%81%A4%E3%81%A4%E3%81%98%E3%83%B6%E4%B8%98	1	35.6581	139.5751	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	ときわ台	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E3%81%A8%E3%81%8D%E3%82%8F%E5%8F%B0	1	35.7588	139.6891	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	ひばりヶ丘	seibu_ike	西武 池袋線｜池袋〜飯能	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/#:~:text=%E3%81%B2%E3%81%B0%E3%82%8A%E3%83%B6%E4%B8%98	1	35.7516	139.5443	online_car	https://wadattsu261.com/content/si-seibuikebukurohome-all-info/
P3	ふじみ野	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E	1	35.8606	139.5233	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	みずほ台	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E3%81%BF%E3%81%9A%E3%81%BB%E5%8F%B0	1	35.8379	139.5506	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	ゆめが丘	izumino	相鉄 いずみ野線直通｜横浜〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E3%82%86%E3%82%81%E3%81%8C%E4%B8%98	1	35.4059	139.482	external_link	
P3	センター北	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	D	アプリ内蔵（号車＋ドア）	https://wadattsu261.com/content/centerkita-yokohamablue-greenline-info/	1	35.5532	139.5788	static_detail	
P3	センター南	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/centerminami-yokohamablue-greenline-info/	1	35.5457	139.5744	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	三ツ境	sotetsu	相鉄 本線｜横浜〜海老名	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/so-sotetsuhome-info/#:~:text=%E4%B8%89%E3%83%84%E5%A2%83	1	35.4672	139.5026	external_link	
P3	三ツ沢上町	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/b-bluelinehome-all-info/#:~:text=%E4%B8%89%E3%83%84%E6%B2%A2%E4%B8%8A%E7%94%BA	1	35.4807	139.6058	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	三ツ沢下町	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/b-bluelinehome-all-info/#:~:text=%E4%B8%89%E3%83%84%E6%B2%A2%E4%B8%8B%E7%94%BA	1	35.4767	139.615	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	三ノ輪	metro_h	東京メトロ 日比谷線｜北千住〜中目黒	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/h-metrohibiyahome-all-info/	1	35.7295	139.7914	static_car	
P3	三崎口	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.1779	139.6328	external_link	
P3	三河島	joban	JR 常磐線快速｜品川〜取手	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jj-jobanrapidhome-all-info/#:~:text=%E4%B8%89%E6%B2%B3%E5%B3%B6	1	35.7334	139.7772	online_car	https://wadattsu261.com/content/jj-jobanrapidhome-all-info/
P3	三浦海岸	keikyu_k	京急 久里浜線直通｜泉岳寺〜三崎口	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.1886	139.653	external_link	
P3	三軒茶屋	denentoshi	東急 田園都市線｜渋谷〜中央林間	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/#:~:text=%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B	1	35.643	139.67	online_car	https://wadattsu261.com/content/dt-tokyudenentoshihome-all-info/
P3	三郷	musashino	JR 武蔵野線｜府中本町〜西船橋	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jm-musashinohome-all-info/#:~:text=%E4%B8%89%E9%83%B7	1	35.844	139.8867	online_car	https://wadattsu261.com/content/jm-musashinohome-all-info/
P3	上中里	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/kaminakazato-keihinhome-info/	1	35.7473	139.7468	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P3	上北沢	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E4%B8%8A%E5%8C%97%E6%B2%A2	1	35.6689	139.6234	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	上板橋	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E4%B8%8A%E6%9D%BF%E6%A9%8B	1	35.7638	139.6763	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	上永谷	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/kaminagaya-yokohamablueline-info/	1	35.401	139.5727	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	上福岡	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E4%B8%8A%E7%A6%8F%E5%B2%A1	1	35.8738	139.5118	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	上野広小路	metro_g	東京メトロ 銀座線｜浅草〜渋谷	C	アプリ内蔵（簡易号車）	https://wadattsu261.com/content/g-metroginzahome-all-info/	1	35.7078	139.773	static_car	
P3	下北沢	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.6615	139.6668	external_link	
P3	下板橋	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E4%B8%8B%E6%9D%BF%E6%A9%8B	1	35.7457	139.7148	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	下永谷	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/shimonagaya-yokohamablueline-info/	1	35.4028	139.559	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	下総中山	chuo_sobu	JR 中央・総武線各停｜三鷹〜千葉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/#:~:text=%E4%B8%8B%E7%B7%8F%E4%B8%AD%E5%B1%B1	1	35.7142	139.9431	online_car	https://wadattsu261.com/content/jb-chuo-sobuslowhome-all-info/
P3	下赤塚	tobu_tojo	東武 東上線｜池袋〜小川町	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/tj-tobutojohome-all-info/#:~:text=%E4%B8%8B%E8%B5%A4%E5%A1%9A	1	35.7703	139.645	online_car	https://wadattsu261.com/content/tj-tobutojohome-all-info/
P3	下飯田	blue	横浜市営 ブルーライン｜あざみ野〜湘南台	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/shimoiida-yokohamablueline-info/	1	35.4037	139.4824	online_car	https://wadattsu261.com/content/b-bluelinehome-all-info/
P3	下高井戸	keio	京王線｜新宿〜京王八王子	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ko-keiohome-all-info/#:~:text=%E4%B8%8B%E9%AB%98%E4%BA%95%E6%88%B8	1	35.6661	139.6416	online_car	https://wadattsu261.com/content/ko-keiohome-all-info/
P3	不動前	meguro	東急 目黒線｜目黒〜日吉	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/mg-tokyumegurohome-info/#:~:text=%E4%B8%8D%E5%8B%95%E5%89%8D	1	35.6257	139.7134	external_link	
P3	与野	keihin	JR 京浜東北・根岸線｜大宮〜大船	V1	駅別詳細ページ確認済み	https://wadattsu261.com/content/yono-keihinhome-info/	1	35.8845	139.6389	online_car	https://wadattsu261.com/content/jk-keihin-negishiall-info/
P3	与野本町	saikyo	JR 埼京・川越線｜大崎〜川越	V2	路線全駅/駅別一覧確認済み	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/#:~:text=%E4%B8%8E%E9%87%8E%E6%9C%AC%E7%94%BA	1	35.8809	139.6261	online_car	https://wadattsu261.com/content/ja-saikyo-kawagoehome-all-info/
P3	世田谷代田	odakyu	小田急 小田原線｜新宿〜小田原	R	路線一覧/汎用案内のみ	https://wadattsu261.com/stationhome-info/	1	35.658	139.6615	external_link	
